Booking_ID,number of adults,number of children,number of weekend nights,number of week nights,type of meal,car parking space,room type,lead time,market segment type,regular customer,Previously Canceled reservations,Previously Not Canceled reservations,average price,special requests,booking status,reservation_year,reservation_month,average_price_zscore
INN00191,2,0,1,2,Meal Plan 1,0,Room_Type 1,54.0,Online,0,0,0,118.8,0,Canceled,2018,10,0.4379785871941867
INN00192,1,0,0,1,Meal Plan 1,0,Room_Type 1,15.0,Online,0,0,0,145.0,0,Canceled,2018,10,1.184825360079066
INN00193,2,0,0,4,Meal Plan 1,0,Room_Type 1,86.0,Online,0,0,0,84.58,0,Canceled,2018,4,-0.5374831138791172
INN00194,2,0,1,2,Meal Plan 2,0,Room_Type 1,161.0,Online,0,0,0,130.0,0,Canceled,2018,3,0.7572413298014633
INN00195,2,0,4,10,Meal Plan 1,0,Room_Type 4,147.0,Online,0,0,0,118.88,1,Canceled,2018,8,0.44025903535566724
INN00196,2,0,1,2,Meal Plan 1,0,Room_Type 1,92.0,Offline,0,0,0,101.52,0,Not_Canceled,2018,5,-0.05459821568561143
INN00197,2,0,0,1,Meal Plan 1,0,Room_Type 1,87.0,Corporate,0,0,0,100.0,0,Canceled,2017,9,-0.0979267307537417
INN00198,2,0,2,1,Meal Plan 1,0,Room_Type 1,109.0,Offline,0,0,0,58.0,0,Not_Canceled,2018,3,-1.2951620155310288
INN00199,2,0,0,4,Meal Plan 1,0,Room_Type 1,127.0,Offline,0,0,0,61.5,2,Not_Canceled,2018,3,-1.1953924084662548
INN00200,2,0,1,2,Meal Plan 2,0,Room_Type 1,6.037870919922137,Online,0,0,0,107.0,0,Canceled,2018,9,0.10161248337580614
INN00201,2,0,1,4,Not Selected,0,Room_Type 1,156.0,Online,0,0,0,87.3,1,Not_Canceled,2018,8,-0.4599478763887786
INN00202,2,0,0,2,Meal Plan 1,0,Room_Type 1,80.0,Online,0,0,0,76.5,1,Canceled,2017,7,-0.7678083781886523
INN00203,2,0,2,2,Not Selected,0,Room_Type 1,211.0,Online,0,0,0,63.75,0,Canceled,2018,12,-1.1312548039246144
INN00204,2,0,1,2,Meal Plan 1,0,Room_Type 1,273.0,Online,0,0,0,95.0,0,Canceled,2018,5,-0.24045474084627588
INN00205,2,0,2,1,Meal Plan 1,0,Room_Type 1,58.0,Offline,0,0,0,75.0,1,Not_Canceled,2018,11,-0.8105667812164126
INN00206,2,0,0,3,Meal Plan 1,0,Room_Type 1,6.073044534100405,Online,0,0,0,70.0,0,Canceled,2018,9,-0.9530947913089468
INN00207,2,0,1,3,Meal Plan 1,0,Room_Type 1,111.0,Online,0,0,0,101.58,1,Not_Canceled,2018,5,-0.05288787956450095
INN00208,2,0,2,3,Meal Plan 1,0,Room_Type 1,34.0,Offline,0,0,0,85.0,0,Not_Canceled,2018,8,-0.5255107610313442
INN00209,2,0,2,4,Meal Plan 1,0,Room_Type 1,17.0,Online,0,0,0,98.39,0,Not_Canceled,2018,12,-0.1438207500035377
INN00210,1,0,0,0,Meal Plan 1,0,Room_Type 1,4.0,Complementary,0,0,0,0.0,1,Not_Canceled,2018,2,-2.948486932604425
INN00211,2,0,0,3,Meal Plan 1,0,Room_Type 1,6.0,Online,0,0,0,106.07,1,Not_Canceled,2017,9,0.0751022734985946
INN00212,2,0,1,1,Meal Plan 1,0,Room_Type 1,32.0,Offline,0,0,0,105.0,1,Not_Canceled,2018,7,0.044601279338792474
INN00213,2,0,0,1,Meal Plan 1,0,Room_Type 1,4.0,Online,0,0,0,145.0,2,Not_Canceled,2017,9,1.184825360079066
INN00214,3,0,2,1,Meal Plan 1,0,Room_Type 1,195.0,Online,0,0,0,106.03,1,Canceled,2018,8,0.07396204941785454
INN00215,2,0,2,2,Meal Plan 1,0,Room_Type 1,119.0,Online,0,0,0,114.3,1,Not_Canceled,2018,8,0.309703378110906
INN00216,1,0,1,1,Not Selected,0,Room_Type 1,13.0,Online,0,0,0,88.0,0,Not_Canceled,2018,12,-0.4399939549758237
INN00217,2,0,0,2,Meal Plan 1,0,Room_Type 1,59.0,Online,0,0,0,89.25,2,Not_Canceled,2017,10,-0.4043619524526902
INN00218,2,1,2,5,Meal Plan 1,0,Room_Type 4,78.0,Online,0,0,0,86.32,1,Not_Canceled,2018,3,-0.4878833663669154
INN00219,2,0,0,3,Meal Plan 1,0,Room_Type 1,5.817111159963204,Offline,0,0,0,90.0,1,Not_Canceled,2018,10,-0.38298275093881007
INN00220,2,0,2,5,Meal Plan 1,0,Room_Type 1,103.0,Online,0,0,0,55.96,0,Not_Canceled,2017,8,-1.3533134436487828
INN00221,1,0,0,2,Not Selected,0,Room_Type 1,0.0,Online,0,0,0,109.0,1,Not_Canceled,2018,6,0.15862368741281982
INN00222,2,0,0,1,Meal Plan 1,0,Room_Type 1,118.0,Offline,0,0,0,86.0,0,Not_Canceled,2018,3,-0.49700515901283737
INN00223,2,0,1,5,Meal Plan 1,0,Room_Type 1,56.0,Online,0,0,0,118.95,0,Not_Canceled,2018,9,0.4422544274969629
INN00224,2,0,0,2,Meal Plan 1,0,Room_Type 1,107.0,Offline,0,0,0,130.0,1,Not_Canceled,2018,6,0.7572413298014633
INN00225,2,0,1,3,Not Selected,0,Room_Type 1,70.0,Online,0,0,0,90.56,1,Not_Canceled,2018,4,-0.36701961380844617
INN00226,2,0,0,2,Meal Plan 1,0,Room_Type 1,76.0,Online,0,0,0,87.3,1,Not_Canceled,2018,4,-0.4599478763887786
INN00227,2,2,2,2,Meal Plan 1,0,Room_Type 6,144.0,Online,0,0,0,177.65,1,Canceled,2018,5,2.115533265983314
INN00228,1,2,2,2,Meal Plan 1,0,Room_Type 6,4.0,Online,0,0,0,200.75,2,Not_Canceled,2017,9,2.774012672610822
INN00229,2,1,0,2,Meal Plan 1,0,Room_Type 1,15.0,Online,0,0,0,127.0,1,Not_Canceled,2018,3,0.6717245237459428
INN00230,1,0,1,2,Meal Plan 1,0,Room_Type 1,32.0,Online,0,0,0,72.9,0,Canceled,2018,2,-0.8704285454552768
INN00231,3,0,1,1,Meal Plan 1,0,Room_Type 4,49.0,Online,0,0,0,159.3,0,Canceled,2018,5,1.592455468943714
INN00232,2,1,1,3,Meal Plan 1,0,Room_Type 1,77.0,Online,0,0,0,135.15,1,Not_Canceled,2018,5,0.9040451801967737
INN00233,1,0,0,2,Meal Plan 1,0,Room_Type 1,22.0,Offline,0,0,0,90.0,0,Not_Canceled,2018,10,-0.38298275093881007
INN00234,2,0,1,0,Not Selected,0,Room_Type 1,0.0,Online,0,0,0,114.0,0,Not_Canceled,2017,10,0.301151697505354
INN00235,2,1,0,1,Meal Plan 1,1,Room_Type 1,58.0,Online,0,0,0,125.1,1,Not_Canceled,2018,6,0.6175638799107797
INN00236,2,0,2,6,Not Selected,0,Room_Type 1,4.0,Online,0,0,0,95.13,1,Not_Canceled,2017,8,-0.23674901258387013
INN00237,2,0,0,2,Meal Plan 1,0,Room_Type 5,117.0,Online,0,0,0,105.84,0,Canceled,2018,4,0.06854598503433831
INN00238,2,0,1,3,Meal Plan 1,0,Room_Type 1,36.0,Online,0,0,0,102.0,0,Canceled,2018,12,-0.04091552671672803
INN00239,2,0,2,2,Not Selected,0,Room_Type 1,35.0,Online,0,0,0,74.8,2,Not_Canceled,2018,12,-0.8162679016201141
INN00240,2,0,1,0,Not Selected,0,Room_Type 1,31.0,Online,0,0,0,94.5,0,Canceled,2018,4,-0.2547075418555293
INN00241,2,0,2,4,Not Selected,0,Room_Type 1,79.0,Online,0,0,0,120.6,0,Not_Canceled,2018,6,0.48928867082749894
INN00242,2,0,1,2,Meal Plan 1,0,Room_Type 1,1.0,Online,0,0,0,139.33,0,Not_Canceled,2017,10,1.0231985966341326
INN00243,2,0,0,2,Meal Plan 1,0,Room_Type 1,21.0,Online,0,0,0,105.0,0,Not_Canceled,2017,9,0.044601279338792474
INN00244,2,0,0,2,Not Selected,0,Room_Type 1,12.0,Corporate,0,0,0,100.0,1,Not_Canceled,2018,9,-0.0979267307537417
INN00245,2,0,1,0,Meal Plan 1,0,Room_Type 1,33.0,Online,0,0,0,80.3,1,Not_Canceled,2018,2,-0.6594870905183264
INN00246,1,0,0,2,Meal Plan 1,0,Room_Type 1,164.0,Offline,0,0,0,100.0,0,Not_Canceled,2017,10,-0.0979267307537417
INN00247,2,0,0,3,Meal Plan 1,1,Room_Type 1,78.0,Online,0,0,0,105.3,1,Not_Canceled,2018,3,0.05315295994434444
INN00248,2,0,0,4,Meal Plan 1,0,Room_Type 4,18.0,Online,0,0,0,112.8,0,Canceled,2018,5,0.2669449750831457
INN00249,2,0,1,2,Meal Plan 1,0,Room_Type 1,21.0,Online,0,0,0,151.0,0,Canceled,2018,8,1.3558589721901069
INN00250,1,0,1,3,Meal Plan 1,0,Room_Type 1,0.0,Online,0,0,0,91.0,1,Not_Canceled,2017,11,-0.35447714892030324
INN00251,3,0,2,1,Meal Plan 1,0,Room_Type 4,152.0,Online,0,0,0,146.7,1,Canceled,2018,8,1.2332848835105272
INN00252,2,0,2,3,Meal Plan 1,0,Room_Type 1,43.0,Offline,0,0,0,58.4,0,Not_Canceled,2017,10,-1.283759774723626
INN00253,2,0,0,4,Not Selected,0,Room_Type 1,177.0,Online,0,0,0,80.75,1,Canceled,2018,7,-0.6466595696099983
INN00254,2,0,1,1,Not Selected,0,Room_Type 1,47.0,Offline,0,0,0,76.5,0,Not_Canceled,2018,5,-0.7678083781886523
INN00255,3,0,0,3,Meal Plan 1,0,Room_Type 4,57.0,Online,0,0,0,140.13,0,Not_Canceled,2018,9,1.0460030782489376
INN00256,2,0,2,4,Not Selected,0,Room_Type 1,60.0,Online,0,0,0,76.0,1,Not_Canceled,2017,11,-0.7820611791979057
INN00257,2,0,0,1,Meal Plan 1,0,Room_Type 1,0.0,Online,0,0,0,200.0,0,Not_Canceled,2017,9,2.752633471096942
INN00258,2,0,0,2,Meal Plan 2,0,Room_Type 1,102.0,Online,0,0,0,101.5,0,Canceled,2017,10,-0.05516832772598145
INN00259,2,0,0,3,Not Selected,0,Room_Type 1,71.0,Online,0,0,0,108.0,1,Not_Canceled,2018,10,0.13011808539431297
INN00260,3,0,2,3,Meal Plan 2,0,Room_Type 4,111.0,Online,0,0,0,189.0,1,Not_Canceled,2018,7,2.4390718488933665
INN00261,3,0,1,1,Meal Plan 1,0,Room_Type 4,1.0,Online,0,0,0,166.0,3,Not_Canceled,2018,6,1.7834430024677095
INN00262,2,0,1,1,Not Selected,0,Room_Type 1,4.0,Online,0,0,0,67.5,0,Not_Canceled,2018,1,-1.0243587963552139
INN00263,2,0,1,3,Meal Plan 1,0,Room_Type 4,25.0,Online,0,0,0,78.54,1,Not_Canceled,2017,9,-0.7096569500708982
INN00264,1,0,2,2,Meal Plan 1,0,Room_Type 1,209.0,Online,0,0,0,152.1,1,Canceled,2018,11,1.3872151344104642
INN00265,1,0,2,1,Meal Plan 1,0,Room_Type 1,93.0,Online,0,0,0,115.0,0,Canceled,2018,10,0.3296572995238608
INN00266,2,0,2,5,Not Selected,0,Room_Type 1,53.0,Online,0,0,0,66.53,2,Not_Canceled,2017,9,-1.0520092303131654
INN00267,1,0,0,2,Meal Plan 1,0,Room_Type 1,1.0,Complementary,1,0,1,0.0,1,Not_Canceled,2017,8,-2.948486932604425
INN00268,1,0,2,1,Meal Plan 1,0,Room_Type 1,4.0,Complementary,0,0,0,0.0,1,Not_Canceled,2017,8,-2.948486932604425
INN00269,2,0,0,3,Meal Plan 1,0,Room_Type 1,5.713732805509369,Online,0,0,0,90.3,2,Canceled,2018,12,-0.37443107033325806
INN00270,2,0,0,2,Meal Plan 1,0,Room_Type 1,122.0,Offline,0,0,0,85.0,0,Not_Canceled,2018,4,-0.5255107610313442
INN00271,1,0,0,1,Meal Plan 1,0,Room_Type 1,16.0,Corporate,0,0,0,75.0,0,Not_Canceled,2018,3,-0.8105667812164126
INN00272,2,0,2,4,Meal Plan 1,0,Room_Type 1,28.0,Online,0,0,0,115.37,1,Canceled,2018,8,0.3402043722707085
INN00273,2,0,1,2,Meal Plan 2,0,Room_Type 1,161.0,Online,0,0,0,130.0,0,Canceled,2018,3,0.7572413298014633
INN00274,3,0,0,2,Meal Plan 1,0,Room_Type 4,57.0,Online,0,0,0,126.0,2,Not_Canceled,2018,12,0.643218921727436
INN00275,2,0,1,0,Meal Plan 1,0,Room_Type 1,19.0,Online,0,0,0,94.35,1,Not_Canceled,2018,6,-0.25898338215830546
INN00276,3,0,2,4,Meal Plan 1,0,Room_Type 4,109.0,Online,0,0,0,118.46,4,Not_Canceled,2018,7,0.4282866825078943
INN00277,1,0,0,2,Meal Plan 2,0,Room_Type 1,239.0,Online,0,0,0,90.6,0,Canceled,2018,6,-0.3658793897277061
INN00278,1,0,2,1,Meal Plan 1,0,Room_Type 1,33.0,Online,0,0,0,82.9,2,Not_Canceled,2018,3,-0.5853725252702084
INN00279,2,0,0,3,Meal Plan 1,0,Room_Type 1,11.0,Online,0,0,0,95.33,1,Not_Canceled,2017,8,-0.23104789218016866
INN00280,3,0,2,5,Meal Plan 1,0,Room_Type 4,40.0,Online,0,0,0,135.64,1,Not_Canceled,2018,4,0.9180129251858415
INN00281,3,0,1,1,Meal Plan 1,0,Room_Type 4,45.0,Offline,0,0,0,122.4,0,Not_Canceled,2018,6,0.5405987544608115
INN00282,2,0,1,3,Not Selected,0,Room_Type 1,41.0,Online,0,0,0,116.1,0,Canceled,2018,5,0.36101346174421817
INN00283,2,0,0,4,Not Selected,0,Room_Type 1,167.0,Online,0,0,0,62.18,0,Canceled,2018,6,-1.1760085990936702
INN00284,2,0,0,4,Not Selected,0,Room_Type 1,62.0,Online,0,0,0,63.75,0,Canceled,2018,3,-1.1312548039246144
INN00285,1,0,1,4,Meal Plan 1,0,Room_Type 1,113.0,Online,0,0,0,118.8,0,Canceled,2018,9,0.4379785871941867
INN00286,2,0,0,2,Not Selected,1,Room_Type 1,1.0,Online,0,0,0,167.0,0,Not_Canceled,2018,8,1.8119486044862163
INN00287,2,2,2,2,Meal Plan 1,0,Room_Type 6,84.0,Online,0,0,0,187.85,1,Not_Canceled,2018,5,2.406290406572084
INN00288,0,2,2,2,Meal Plan 1,0,Room_Type 1,68.0,Online,0,0,0,108.38,1,Canceled,2018,4,0.14095021416134546
INN00289,2,0,0,1,Meal Plan 1,0,Room_Type 2,9.0,Complementary,1,0,3,0.0,1,Not_Canceled,2018,9,-2.948486932604425
INN00290,3,0,1,2,Meal Plan 1,0,Room_Type 1,245.0,Online,0,0,0,128.7,0,Canceled,2018,10,0.7201840471774041
INN00291,2,0,1,3,Meal Plan 1,0,Room_Type 1,80.0,Online,0,0,0,80.33,1,Not_Canceled,2018,3,-0.6586319224577712
INN00292,2,0,1,1,Meal Plan 1,0,Room_Type 1,7.0,Online,0,0,0,140.0,1,Canceled,2018,8,1.0422973499865318
INN00293,2,1,1,1,Meal Plan 1,0,Room_Type 1,128.0,Online,0,0,0,76.5,2,Not_Canceled,2017,8,-0.7678083781886523
INN00294,2,0,2,1,Meal Plan 1,0,Room_Type 1,100.0,Online,0,0,0,105.3,1,Not_Canceled,2018,5,0.05315295994434444
INN00295,2,0,2,1,Meal Plan 1,0,Room_Type 1,118.0,Online,0,0,0,87.3,1,Canceled,2018,4,-0.4599478763887786
INN00296,1,0,0,3,Meal Plan 1,0,Room_Type 1,166.0,Online,0,0,0,110.0,0,Canceled,2018,11,0.18712928943132665
INN00297,1,0,0,1,Meal Plan 2,0,Room_Type 1,41.0,Offline,0,0,0,83.0,0,Not_Canceled,2017,9,-0.5825219650683578
INN00298,2,0,2,2,Meal Plan 1,0,Room_Type 1,174.0,Online,0,0,0,99.45,1,Not_Canceled,2018,8,-0.11360481186392038
INN00299,2,1,2,1,Meal Plan 2,0,Room_Type 1,27.0,Offline,0,0,0,104.5,3,Not_Canceled,2017,12,0.030348478329539054
INN00300,2,0,2,6,Meal Plan 1,0,Room_Type 1,2.0,Online,0,0,0,92.54,2,Not_Canceled,2018,11,-0.3105785218118025
INN00301,1,0,0,3,Meal Plan 1,0,Room_Type 1,37.0,Offline,0,0,0,95.0,0,Not_Canceled,2018,10,-0.24045474084627588
INN00302,1,0,0,2,Meal Plan 1,0,Room_Type 1,188.0,Online,0,0,0,130.0,0,Canceled,2018,6,0.7572413298014633
INN00303,2,0,2,1,Meal Plan 1,0,Room_Type 1,68.0,Offline,1,1,0,63.0,1,Not_Canceled,2018,1,-1.1526340054384947
INN00304,2,0,1,2,Meal Plan 1,0,Room_Type 4,189.0,Online,0,0,0,109.8,0,Canceled,2018,10,0.1814281690276252
INN00305,2,0,1,0,Meal Plan 1,0,Room_Type 1,10.0,Online,0,0,0,103.0,0,Not_Canceled,2018,5,-0.012409924698221199
INN00306,3,0,2,1,Meal Plan 1,0,Room_Type 4,19.0,Online,0,0,0,130.0,1,Not_Canceled,2018,2,0.7572413298014633
INN00307,2,0,0,2,Meal Plan 1,0,Room_Type 1,61.0,Online,0,0,0,117.0,0,Canceled,2018,3,0.3866685035608745
INN00308,2,0,0,4,Meal Plan 1,0,Room_Type 4,95.0,Offline,0,0,0,60.5,0,Not_Canceled,2017,12,-1.2238980104847617
INN00309,2,0,0,1,Meal Plan 2,0,Room_Type 1,83.0,Offline,0,0,0,112.2,0,Not_Canceled,2017,9,0.24984161387204176
INN00310,2,0,1,3,Meal Plan 1,0,Room_Type 1,37.0,Online,0,0,0,135.9,0,Canceled,2018,8,0.9254243817106539
INN00311,2,0,1,0,Meal Plan 1,0,Room_Type 1,19.0,Online,0,0,0,151.0,1,Canceled,2018,7,1.3558589721901069
INN00312,2,2,0,2,Meal Plan 1,0,Room_Type 6,22.0,Online,0,0,0,239.000001,2,Not_Canceled,2018,9,3.8643519783243105
INN00313,2,0,2,1,Meal Plan 1,0,Room_Type 1,22.0,Online,0,0,0,59.09,0,Not_Canceled,2017,12,-1.2640909093308563
INN00314,2,0,2,5,Meal Plan 1,0,Room_Type 1,151.0,Online,0,0,0,103.09,0,Canceled,2018,7,-0.009844420516555485
INN00315,2,0,2,1,Meal Plan 1,0,Room_Type 1,26.0,Offline,0,0,0,87.0,0,Not_Canceled,2018,2,-0.46849955699433055
INN00316,3,0,1,0,Meal Plan 1,0,Room_Type 4,27.0,Online,0,0,0,137.0,0,Canceled,2018,4,0.9567805439310112
INN00317,2,0,0,2,Meal Plan 2,0,Room_Type 1,79.0,Offline,0,0,0,109.0,0,Not_Canceled,2018,6,0.15862368741281982
INN00318,2,0,1,1,Meal Plan 2,0,Room_Type 1,247.0,Online,0,0,0,115.0,1,Canceled,2018,6,0.3296572995238608
INN00319,2,0,2,3,Meal Plan 1,0,Room_Type 4,189.0,Online,0,0,0,99.45,1,Not_Canceled,2018,7,-0.11360481186392038
INN00320,2,0,0,2,Meal Plan 2,0,Room_Type 1,5.771441123130016,Online,0,0,0,115.0,1,Canceled,2018,8,0.3296572995238608
INN00321,3,0,1,2,Meal Plan 1,0,Room_Type 4,27.0,Online,0,0,0,130.0,2,Not_Canceled,2018,2,0.7572413298014633
INN00322,1,0,1,0,Meal Plan 1,0,Room_Type 1,51.0,Corporate,1,0,3,65.0,0,Not_Canceled,2018,5,-1.095622801401481
INN00323,2,0,0,2,Meal Plan 1,0,Room_Type 1,245.0,Online,0,0,0,75.0,0,Canceled,2018,6,-0.8105667812164126
INN00324,2,1,1,2,Meal Plan 1,0,Room_Type 1,52.0,Online,0,0,0,132.9,0,Canceled,2018,7,0.8399075756551333
INN00325,1,0,2,0,Meal Plan 1,0,Room_Type 1,13.0,Online,0,0,0,120.0,0,Not_Canceled,2017,10,0.472185309616395
INN00326,2,0,0,2,Not Selected,0,Room_Type 1,46.0,Online,0,0,0,79.2,1,Canceled,2018,11,-0.6908432527386837
INN00327,3,0,2,1,Meal Plan 1,0,Room_Type 4,84.0,Online,0,0,0,159.3,0,Canceled,2018,8,1.592455468943714
INN00328,1,0,0,2,Meal Plan 1,0,Room_Type 1,188.0,Online,0,0,0,130.0,0,Canceled,2018,6,0.7572413298014633
INN00329,2,0,0,3,Meal Plan 1,0,Room_Type 1,19.0,Offline,1,1,0,90.0,0,Not_Canceled,2017,10,-0.38298275093881007
INN00330,2,0,0,2,Meal Plan 1,0,Room_Type 4,67.0,Online,0,0,0,140.4,1,Not_Canceled,2018,5,1.0536995907939346
INN00331,2,0,0,1,Meal Plan 1,0,Room_Type 1,0.0,Online,0,0,0,75.0,0,Not_Canceled,2017,8,-0.8105667812164126
INN00332,2,0,0,2,Meal Plan 2,0,Room_Type 1,273.0,Online,0,0,0,109.0,0,Canceled,2017,7,0.15862368741281982
INN00333,2,0,2,1,Meal Plan 2,0,Room_Type 1,110.0,Online,0,0,0,94.5,0,Canceled,2017,7,-0.2547075418555293
INN00334,1,0,0,1,Meal Plan 1,0,Room_Type 1,0.0,Corporate,1,0,1,75.0,0,Not_Canceled,2017,12,-0.8105667812164126
INN00335,2,0,1,2,Meal Plan 1,0,Room_Type 4,32.0,Offline,0,0,0,75.0,1,Not_Canceled,2017,10,-0.8105667812164126
INN00336,2,0,2,1,Meal Plan 1,0,Room_Type 1,282.0,Offline,0,0,0,76.67,0,Not_Canceled,2017,10,-0.7629624258455061
INN00337,2,0,2,2,Meal Plan 1,0,Room_Type 1,38.0,Online,0,0,0,126.0,0,Not_Canceled,2018,10,0.643218921727436
INN00338,2,0,1,1,Not Selected,0,Room_Type 1,175.0,Online,0,0,0,85.5,1,Not_Canceled,2018,7,-0.5112579600220908
INN00339,2,0,0,3,Meal Plan 1,0,Room_Type 4,143.0,Online,0,0,0,140.7,0,Canceled,2018,8,1.0622512713994863
INN00340,2,0,2,2,Meal Plan 1,0,Room_Type 4,127.0,Online,0,0,0,103.7,1,Not_Canceled,2018,6,0.007543996714733667
INN00341,1,0,0,1,Meal Plan 1,0,Room_Type 1,0.0,Online,0,0,0,142.0,0,Not_Canceled,2017,9,1.0993085540235454
INN00342,2,1,2,5,Meal Plan 1,0,Room_Type 1,95.0,Online,0,0,0,103.7,3,Not_Canceled,2018,12,0.007543996714733667
INN00343,1,0,1,2,Meal Plan 1,0,Room_Type 1,118.0,Offline,0,0,0,110.0,0,Not_Canceled,2018,6,0.18712928943132665
INN00344,2,0,0,3,Meal Plan 1,0,Room_Type 1,45.0,Offline,0,0,0,75.0,0,Not_Canceled,2018,11,-0.8105667812164126
INN00345,3,0,1,1,Meal Plan 1,0,Room_Type 4,69.0,Online,0,0,0,137.7,0,Not_Canceled,2018,7,0.9767344653439657
INN00346,2,0,0,1,Not Selected,0,Room_Type 1,57.0,Online,0,0,0,87.3,3,Not_Canceled,2018,9,-0.4599478763887786
INN00347,1,0,0,2,Meal Plan 1,0,Room_Type 1,5.0,Complementary,1,0,4,0.0,4,Not_Canceled,2018,8,-2.948486932604425
INN00348,2,0,0,2,Meal Plan 2,0,Room_Type 1,39.0,Offline,0,0,0,101.5,0,Not_Canceled,2017,8,-0.05516832772598145
INN00349,2,0,0,1,Meal Plan 1,0,Room_Type 1,0.0,Online,0,0,0,97.0,1,Not_Canceled,2018,2,-0.1834435368092622
INN00350,3,0,1,1,Meal Plan 1,0,Room_Type 4,89.0,Online,0,0,0,150.3,1,Not_Canceled,2018,8,1.3359050507771524
INN00351,2,0,0,4,Meal Plan 1,0,Room_Type 1,85.0,Online,0,0,0,82.45,0,Not_Canceled,2018,3,-0.5982000461785366
INN00352,1,0,0,1,Meal Plan 1,1,Room_Type 4,4.0,Corporate,1,0,3,103.0,1,Not_Canceled,2018,7,-0.012409924698221199
INN00353,1,0,2,6,Meal Plan 1,0,Room_Type 1,11.0,Online,0,0,0,145.0,0,Canceled,2018,7,1.184825360079066
INN00354,1,0,1,1,Meal Plan 1,0,Room_Type 1,12.0,Online,0,0,0,145.0,1,Not_Canceled,2018,7,1.184825360079066
INN00355,2,0,2,2,Meal Plan 1,0,Room_Type 4,77.0,Online,0,0,0,134.85,1,Not_Canceled,2018,5,0.8954934995912214
INN00356,2,1,1,1,Meal Plan 1,0,Room_Type 6,14.0,Online,0,0,0,168.25,1,Not_Canceled,2018,10,1.84758060700935
INN00357,1,0,2,1,Meal Plan 1,0,Room_Type 1,1.0,Online,0,0,0,60.0,0,Canceled,2018,2,-1.2381508114940152
INN00358,2,0,1,3,Meal Plan 1,0,Room_Type 1,133.0,Offline,0,0,0,76.0,0,Not_Canceled,2018,6,-0.7820611791979057
INN00359,2,0,1,2,Meal Plan 1,0,Room_Type 1,3.0,Offline,0,0,0,63.5,1,Not_Canceled,2017,8,-1.1383812044292412
INN00360,2,0,2,0,Meal Plan 1,0,Room_Type 1,19.0,Offline,0,0,0,95.0,0,Not_Canceled,2018,9,-0.24045474084627588
INN00361,2,0,2,2,Meal Plan 1,0,Room_Type 4,86.0,Offline,0,0,0,90.95,3,Not_Canceled,2018,9,-0.3559024290212285
INN00362,2,0,0,2,Meal Plan 1,0,Room_Type 1,23.0,Online,0,0,0,98.4,2,Not_Canceled,2017,10,-0.14353569398335247
INN00363,2,0,0,1,Meal Plan 1,0,Room_Type 1,65.0,Online,0,0,0,135.9,1,Not_Canceled,2018,9,0.9254243817106539
INN00364,2,0,0,2,Meal Plan 1,0,Room_Type 4,1.0,Online,0,0,0,130.0,1,Not_Canceled,2018,11,0.7572413298014633
INN00365,2,0,0,1,Meal Plan 1,0,Room_Type 4,66.0,Online,0,0,0,81.9,2,Not_Canceled,2017,11,-0.6138781272887153
INN00366,3,0,1,4,Meal Plan 1,0,Room_Type 1,50.0,Online,0,0,0,78.85,1,Not_Canceled,2018,2,-0.7008202134451614
INN00367,2,0,2,3,Meal Plan 2,0,Room_Type 1,87.0,Online,0,0,0,141.3,0,Canceled,2018,6,1.079354632610591
INN00368,2,0,1,1,Meal Plan 1,0,Room_Type 1,159.0,Offline,0,0,0,70.0,1,Not_Canceled,2018,4,-0.9530947913089468
INN00369,2,0,2,3,Meal Plan 2,0,Room_Type 1,39.0,Online,0,0,0,170.1,2,Not_Canceled,2018,8,1.9003159707435873
INN00370,2,0,2,0,Meal Plan 2,0,Room_Type 1,5.958424693029782,Online,0,0,0,115.0,1,Canceled,2018,10,0.3296572995238608
INN00371,2,2,0,5,Meal Plan 1,0,Room_Type 6,22.0,Online,0,0,0,199.0,0,Not_Canceled,2017,12,2.724127869078435
INN00372,2,0,2,2,Meal Plan 1,0,Room_Type 4,102.0,Offline,0,0,0,82.45,0,Not_Canceled,2018,7,-0.5982000461785366
INN00373,4,0,0,3,Meal Plan 1,0,Room_Type 7,86.0,Online,0,0,0,192.86,1,Not_Canceled,2018,10,2.5491034726848034
INN00374,2,0,2,2,Meal Plan 1,0,Room_Type 1,56.0,Offline,0,0,0,185.000001,0,Not_Canceled,2017,9,2.325049469324941
INN00375,2,0,2,6,Meal Plan 1,0,Room_Type 1,36.0,Online,0,0,0,68.07,1,Not_Canceled,2018,12,-1.0081106032046652
INN00376,2,0,0,3,Meal Plan 1,0,Room_Type 1,50.0,Online,0,0,0,118.8,1,Not_Canceled,2018,10,0.4379785871941867
INN00377,2,0,0,2,Meal Plan 1,0,Room_Type 4,115.0,Online,0,0,0,104.4,0,Canceled,2018,10,0.027497918127688533
INN00378,1,0,0,1,Meal Plan 1,0,Room_Type 1,0.0,Corporate,1,0,12,65.0,0,Not_Canceled,2018,3,-1.095622801401481
INN00379,2,0,1,3,Not Selected,0,Room_Type 1,35.0,Online,0,0,0,71.1,0,Canceled,2018,3,-0.9217386290885894
INN00380,2,0,2,1,Meal Plan 1,0,Room_Type 1,17.0,Offline,0,0,0,95.0,0,Not_Canceled,2018,5,-0.24045474084627588
INN00381,2,0,4,11,Meal Plan 1,0,Room_Type 4,237.0,Online,0,0,0,116.62,1,Canceled,2018,9,0.375836374793842
